date,entity_id,primary_metric,secondary_metric,value_pool,quality_score,risk_score
2026-01-02,ADV004,65.2,67.1,59088,88.3,58.9
2026-01-02,ADV005,56.0,19.7,113645,70.6,14.7
2026-01-02,ADV006,80.5,21.5,21409,91.6,38.4
2026-01-02,ADV007,81.1,38.2,58410,85.3,75.5
2026-01-02,ADV008,59.4,73.5,150664,62.2,54.8
2026-01-02,ADV009,50.5,82.1,126892,70.2,86.2
2026-01-02,ADV010,63.5,62.9,32682,98.2,67.1
2026-01-02,ADV011,95.2,48.5,63610,85.5,42.3
2026-01-02,ADV012,77.1,37.2,49717,85.6,72.8
2026-01-02,ADV013,82.7,47.5,92485,87.3,66.5
2026-01-02,ADV014,83.2,23.6,4648,74.4,83.7
2026-01-02,ADV015,69.2,31.9,16852,78.0,13.3
2026-01-02,ADV016,80.5,79.5,34836,64.4,53.2
2026-01-02,ADV017,43.5,78.2,172050,70.1,88.8
2026-01-02,ADV018,68.8,83.9,80114,94.1,87.4
2026-01-02,ADV019,53.2,36.9,4770,69.1,83.0
2026-01-02,ADV020,65.4,37.6,110664,83.6,52.1
2026-01-02,ADV021,75.2,57.5,138812,66.3,41.2
2026-01-02,ADV022,58.2,75.2,171958,74.0,49.1
2026-01-02,ADV023,56.7,40.2,166579,68.5,70.9
2026-01-02,ADV024,75.1,18.0,175771,69.4,73.8
2026-01-02,ADV025,76.1,78.6,81601,76.7,72.7
2026-01-02,ADV026,40.4,78.3,56305,81.9,53.0
2026-01-02,ADV027,94.9,57.0,130808,84.3,65.2
2026-01-02,ADV028,74.0,61.2,56165,79.8,78.9
2026-01-02,ADV029,73.4,37.2,155110,87.6,80.9
2026-01-02,ADV030,71.7,24.2,168631,67.1,44.7
2026-01-02,ADV031,75.5,59.8,70224,93.9,87.2
2026-01-02,ADV032,84.9,38.6,174454,62.1,26.4
2026-01-02,ADV033,53.7,72.0,89169,81.2,35.1
2026-01-02,ADV034,78.2,21.0,140096,76.6,44.7
2026-01-02,ADV035,61.1,41.7,80241,70.9,50.7
2026-01-02,ADV036,94.0,65.4,6485,73.5,84.2
2026-01-03,ADV001,78.2,53.2,131586,90.3,78.9
2026-01-03,ADV002,83.4,47.2,34822,71.5,67.6
2026-01-03,ADV003,89.0,46.6,127847,85.8,90.6
2026-01-03,ADV004,44.8,75.4,133445,80.5,47.3
2026-01-03,ADV005,44.1,28.6,15339,81.0,73.2
2026-01-03,ADV006,73.9,44.6,134640,90.6,46.0
2026-01-03,ADV007,54.7,73.2,115936,62.2,71.1
2026-01-03,ADV008,77.9,62.5,3272,92.7,34.8
2026-01-03,ADV009,59.6,57.3,97859,79.0,61.5
2026-01-03,ADV010,43.3,72.5,110003,80.3,77.1
2026-01-03,ADV011,66.6,40.2,20091,74.5,26.4
2026-01-03,ADV012,56.0,63.4,48955,62.5,86.3
2026-01-03,ADV013,81.5,54.9,72380,83.2,70.0
2026-01-03,ADV014,81.2,70.9,110386,82.9,41.6
2026-01-03,ADV015,96.4,79.7,100691,85.1,39.8
2026-01-03,ADV016,43.4,33.5,2758,64.4,81.7
2026-01-03,ADV017,41.0,26.3,40311,91.3,80.9
2026-01-03,ADV018,50.7,50.1,124483,81.8,74.6
2026-01-03,ADV019,46.5,61.3,139794,62.6,70.2
2026-01-03,ADV020,64.0,43.9,130372,93.1,58.2
2026-01-03,ADV021,45.3,23.7,169008,92.2,9.0
2026-01-03,ADV022,62.5,24.4,51918,68.4,35.8
2026-01-03,ADV023,54.1,32.3,178871,62.8,79.1
2026-01-03,ADV024,96.2,60.0,63608,86.8,68.8
2026-01-03,ADV025,86.7,39.9,151479,76.1,48.6
2026-01-03,ADV026,59.7,76.0,42772,90.6,16.9
2026-01-03,ADV027,74.7,46.6,149643,86.4,64.9
2026-01-03,ADV028,82.1,26.7,32041,89.1,42.3
2026-01-03,ADV029,70.5,66.8,96817,81.2,57.7
2026-01-03,ADV030,95.5,33.8,157448,89.5,76.5
2026-01-03,ADV031,75.0,46.7,49687,90.1,56.7
2026-01-03,ADV032,83.7,81.3,179826,63.5,37.0
2026-01-03,ADV033,79.6,33.1,129101,88.1,25.8
2026-01-03,ADV034,44.2,43.1,93989,79.4,79.7
2026-01-03,ADV035,76.0,18.2,161880,94.3,60.0
2026-01-03,ADV036,47.5,70.1,111687,69.3,14.8
2026-01-04,ADV001,62.5,82.0,48739,95.6,75.7
2026-01-04,ADV002,69.7,26.6,142149,89.6,25.9
2026-01-04,ADV003,95.3,60.0,129731,81.1,52.0
2026-01-04,ADV004,81.4,67.4,125102,72.8,87.3
2026-01-04,ADV005,86.1,79.8,89611,96.0,24.8
2026-01-04,ADV006,53.2,71.3,172536,70.9,64.9
2026-01-04,ADV007,55.8,26.9,143268,86.0,59.9
2026-01-04,ADV008,51.4,52.7,135491,84.6,58.9
2026-01-04,ADV009,86.2,35.0,3973,80.8,10.2
2026-01-04,ADV010,71.2,38.0,110150,93.1,25.1
2026-01-04,ADV011,79.4,72.6,24757,86.2,32.8
2026-01-04,ADV012,53.8,81.2,41418,62.4,35.5
2026-01-04,ADV013,55.5,22.1,164887,71.0,8.9
2026-01-04,ADV014,41.2,67.2,74604,91.9,19.3
2026-01-04,ADV015,64.4,65.8,110089,70.0,15.3
2026-01-04,ADV016,88.8,58.9,9821,67.2,21.8
2026-01-04,ADV017,87.9,69.5,177747,64.4,59.8
2026-01-04,ADV018,86.0,44.4,63970,64.7,17.9
2026-01-04,ADV019,78.4,31.5,173118,93.1,31.1
2026-01-04,ADV020,62.6,31.0,123094,93.4,60.1
2026-01-04,ADV021,49.7,25.7,64642,95.7,91.8
2026-01-04,ADV022,44.0,63.5,20939,66.8,82.7
2026-01-04,ADV023,92.5,21.8,14008,96.8,55.5
2026-01-04,ADV024,68.1,59.4,158004,79.8,80.0
2026-01-04,ADV025,91.5,25.3,154346,62.6,92.0
2026-01-04,ADV026,50.3,49.5,66613,75.8,54.1
2026-01-04,ADV027,49.0,80.3,65644,88.5,45.4
2026-01-04,ADV028,49.2,38.0,129096,95.3,24.0
2026-01-04,ADV029,91.8,19.7,70072,86.9,75.4
2026-01-04,ADV030,73.4,18.2,183458,91.2,84.8
2026-01-04,ADV031,70.2,59.6,51580,72.1,17.0
2026-01-04,ADV032,79.8,74.1,76556,77.0,62.8
2026-01-04,ADV033,70.2,84.0,184177,82.2,32.5
2026-01-04,ADV034,74.3,25.6,140300,75.8,81.6
2026-01-04,ADV035,61.4,54.4,3577,86.3,12.4
2026-01-04,ADV036,49.4,32.1,5982,96.1,47.0
2026-01-05,ADV001,90.1,62.2,161152,94.6,46.4
2026-01-05,ADV002,72.3,63.0,131711,88.3,92.6
2026-01-05,ADV003,84.1,53.4,115004,91.6,73.6
2026-01-05,ADV004,72.1,26.1,17253,66.5,28.3
2026-01-05,ADV005,64.3,32.0,64892,68.3,24.3
2026-01-05,ADV006,42.7,40.4,85064,81.5,89.0
2026-01-05,ADV007,40.1,69.9,165753,82.9,21.3
2026-01-05,ADV008,40.7,28.0,155909,74.6,10.0
2026-01-05,ADV009,63.8,52.0,25578,65.9,54.0
2026-01-05,ADV010,44.4,80.0,31197,69.8,17.9
2026-01-05,ADV011,69.8,45.1,32938,73.5,61.3
2026-01-05,ADV012,69.7,77.9,115867,78.7,27.7
2026-01-05,ADV013,88.7,46.1,3357,95.8,11.0
2026-01-05,ADV014,74.1,42.1,133185,82.9,80.4
2026-01-05,ADV015,64.2,26.7,99438,89.5,81.0
2026-01-05,ADV016,49.6,26.9,67277,65.0,52.8
2026-01-05,ADV017,45.6,37.1,132567,75.1,72.9
2026-01-05,ADV018,73.6,57.1,112727,74.2,89.5
2026-01-05,ADV019,64.1,80.2,51749,97.2,75.9
2026-01-05,ADV020,84.2,64.3,81932,92.0,90.0
2026-01-05,ADV021,58.0,31.3,160874,63.5,35.8
2026-01-05,ADV022,71.9,26.8,57881,70.3,56.2
2026-01-05,ADV023,87.1,73.6,100404,93.0,43.9
2026-01-05,ADV024,63.2,70.0,71240,70.4,88.5
2026-01-05,ADV025,58.4,66.0,24296,92.1,78.1
2026-01-05,ADV026,61.5,35.8,61636,80.5,41.0
2026-01-05,ADV027,47.3,80.2,91625,78.4,23.1
2026-01-05,ADV028,55.3,67.8,182380,62.7,83.1
2026-01-05,ADV029,72.0,83.7,164049,74.4,50.0
2026-01-05,ADV030,76.2,63.2,33849,74.3,85.3
2026-01-05,ADV031,44.0,53.8,85470,92.0,29.4
2026-01-05,ADV032,87.0,48.9,178449,78.6,54.3
2026-01-05,ADV033,53.5,43.2,53805,68.5,61.6
2026-01-05,ADV034,96.3,46.4,158852,80.5,24.4
2026-01-05,ADV035,60.5,83.1,159134,75.4,12.4
2026-01-05,ADV036,53.2,25.2,38210,95.1,53.4
2026-01-06,ADV001,91.1,35.1,46913,97.9,8.3
2026-01-06,ADV002,50.5,39.3,135249,68.4,38.5
2026-01-06,ADV003,63.5,44.2,171078,62.6,57.1
2026-01-06,ADV004,62.9,64.6,26458,73.0,38.7
2026-01-06,ADV005,93.3,49.9,157337,81.6,75.4
2026-01-06,ADV006,83.0,30.8,143405,90.2,66.6
2026-01-06,ADV007,83.2,57.8,84229,79.1,47.3
2026-01-06,ADV008,55.9,80.0,180618,87.9,11.5
2026-01-06,ADV009,86.5,56.7,59494,95.5,74.8
2026-01-06,ADV010,69.4,58.3,119947,68.7,15.2
2026-01-06,ADV011,40.8,73.3,26731,73.5,8.1
2026-01-06,ADV012,48.5,80.9,120977,71.6,27.0
2026-01-06,ADV013,40.7,76.1,57933,91.8,43.4
2026-01-06,ADV014,62.7,82.7,9993,96.9,47.1
2026-01-06,ADV015,71.7,20.7,47305,65.1,42.0
2026-01-06,ADV016,44.6,32.1,137776,75.1,24.2
2026-01-06,ADV017,93.7,78.8,75635,94.6,84.0
2026-01-06,ADV018,54.9,28.6,49604,96.8,87.5
2026-01-06,ADV019,55.8,74.1,117671,70.6,85.9
2026-01-06,ADV020,85.5,61.2,157368,87.1,39.0
2026-01-06,ADV021,62.8,19.9,167481,90.8,30.9
2026-01-06,ADV022,78.1,81.9,176798,93.5,25.7
2026-01-06,ADV023,44.4,56.6,64311,85.1,81.9
2026-01-06,ADV024,73.6,61.8,13852,80.5,11.8
2026-01-06,ADV025,55.4,73.3,65666,97.2,58.9
2026-01-06,ADV026,86.3,34.4,96812,80.7,50.1
2026-01-06,ADV027,96.0,73.0,73617,71.2,57.7
2026-01-06,ADV028,43.6,59.0,101602,77.8,57.8
2026-01-06,ADV029,69.6,21.5,72808,86.0,23.5
2026-01-06,ADV030,43.5,41.7,107547,86.4,59.1
2026-01-06,ADV031,41.0,47.4,78705,63.7,64.5
2026-01-06,ADV032,87.4,22.4,64293,75.1,22.2
2026-01-06,ADV033,82.2,76.2,168324,83.7,69.1
2026-01-06,ADV034,86.0,34.1,88888,62.6,34.9
2026-01-06,ADV035,53.9,19.1,45942,64.6,26.9
2026-01-06,ADV036,66.4,65.1,183457,78.9,91.8
2026-01-07,ADV001,83.7,74.6,101828,68.4,78.6
2026-01-07,ADV002,73.7,48.5,151029,78.1,23.1
2026-01-07,ADV003,72.6,31.4,110661,79.8,12.4
2026-01-07,ADV004,54.8,73.8,99349,76.5,38.8
2026-01-07,ADV005,46.5,81.6,178722,74.9,29.2
2026-01-07,ADV006,79.4,73.1,70706,86.1,13.6
2026-01-07,ADV007,56.0,46.4,106912,62.2,71.6
2026-01-07,ADV008,80.3,74.7,168373,65.8,28.4
2026-01-07,ADV009,56.0,38.9,107334,75.4,72.6
2026-01-07,ADV010,76.1,56.2,2855,98.8,42.2
2026-01-07,ADV011,59.8,72.2,97129,94.3,27.1
2026-01-07,ADV012,78.1,82.1,181448,92.5,8.1
2026-01-07,ADV013,48.9,72.2,101171,65.8,40.7
2026-01-07,ADV014,59.0,23.6,54595,94.2,78.9
2026-01-07,ADV015,96.7,47.9,72562,76.9,40.1
2026-01-07,ADV016,76.5,41.0,106350,70.9,50.6
2026-01-07,ADV017,42.9,51.9,48447,89.4,77.0
2026-01-07,ADV018,86.5,65.4,18276,63.8,64.0
2026-01-07,ADV019,46.0,32.2,155542,87.6,53.5
2026-01-07,ADV020,78.4,30.2,51626,95.1,87.5
2026-01-07,ADV021,48.3,54.6,118050,92.7,71.6
2026-01-07,ADV022,80.6,37.4,56470,98.2,44.3
2026-01-07,ADV023,60.7,78.3,115638,67.0,16.1
2026-01-07,ADV024,83.1,49.4,176302,70.8,71.6
2026-01-07,ADV025,58.2,21.4,171309,68.2,74.3
2026-01-07,ADV026,96.8,25.1,63246,87.5,41.9
2026-01-07,ADV027,57.6,43.6,171974,88.0,59.1
2026-01-07,ADV028,83.1,53.2,32999,62.1,82.2
2026-01-07,ADV029,79.1,31.4,157925,97.7,8.6
2026-01-07,ADV030,77.4,62.2,51825,62.4,79.7
2026-01-07,ADV031,76.7,68.2,153368,68.5,81.9
2026-01-07,ADV032,55.0,49.2,175457,88.7,76.5
2026-01-07,ADV033,57.1,45.4,56228,70.2,43.9
2026-01-07,ADV034,55.4,52.6,117335,67.9,36.9
2026-01-07,ADV035,67.5,26.5,179346,92.3,24.3
2026-01-07,ADV036,89.1,32.2,113694,84.7,48.0
2026-01-08,ADV001,87.5,44.5,162121,73.5,78.2
2026-01-08,ADV002,77.2,71.6,34773,96.0,63.9
2026-01-08,ADV003,62.4,36.6,25306,69.0,64.6
2026-01-08,ADV004,81.4,68.2,119409,67.7,82.7
2026-01-08,ADV005,52.4,45.2,12075,67.6,74.9
2026-01-08,ADV006,44.2,46.9,63694,97.5,65.8
2026-01-08,ADV007,62.3,35.8,60087,98.7,89.7
2026-01-08,ADV008,72.1,66.6,140426,62.4,82.0
2026-01-08,ADV009,70.5,24.2,133740,81.6,92.6
2026-01-08,ADV010,80.6,19.1,180132,64.3,59.4
2026-01-08,ADV011,56.6,77.6,94807,70.9,39.5
2026-01-08,ADV012,54.8,52.0,120821,70.7,63.3
2026-01-08,ADV013,77.0,61.4,54729,76.4,76.3
2026-01-08,ADV014,58.5,81.7,131668,70.9,42.5
2026-01-08,ADV015,41.0,51.8,38838,68.2,84.0
2026-01-08,ADV016,85.7,43.2,23517,92.6,76.8
2026-01-08,ADV017,61.5,38.2,152336,68.7,10.7
2026-01-08,ADV018,57.6,43.4,9364,63.5,19.1
2026-01-08,ADV019,85.5,53.7,75765,81.4,44.6
2026-01-08,ADV020,56.7,54.0,96374,65.5,89.9
2026-01-08,ADV021,50.3,27.2,133569,84.4,30.0
2026-01-08,ADV022,76.5,60.2,160062,82.0,66.9
2026-01-08,ADV023,61.1,71.3,133214,74.1,68.9
2026-01-08,ADV024,49.3,83.8,136583,77.4,38.2
2026-01-08,ADV025,77.7,82.8,171030,73.4,11.7
2026-01-08,ADV026,60.8,67.3,41170,91.9,14.2
2026-01-08,ADV027,73.7,52.0,114992,68.1,36.4
2026-01-08,ADV028,90.2,49.7,34772,73.9,8.5
2026-01-08,ADV029,61.9,72.8,140427,75.5,11.7
2026-01-08,ADV030,74.8,83.4,62653,92.1,32.9
2026-01-08,ADV031,45.0,38.6,28210,83.0,92.8
2026-01-08,ADV032,82.4,23.9,78852,63.0,21.4
2026-01-08,ADV033,83.9,76.6,145681,85.4,77.9
2026-01-08,ADV034,58.0,44.1,64321,66.3,37.5
2026-01-08,ADV035,88.2,20.0,99853,66.1,87.5
2026-01-08,ADV036,74.3,35.9,92989,91.3,23.5
2026-01-09,ADV001,45.5,42.6,67374,73.4,68.4
2026-01-09,ADV002,47.8,79.7,30355,90.5,13.9
2026-01-09,ADV003,89.5,76.2,107055,71.2,15.4
2026-01-09,ADV004,71.7,33.1,13746,91.1,30.1
2026-01-09,ADV005,88.9,55.9,129712,71.5,35.6
2026-01-09,ADV006,52.8,60.3,78352,72.0,69.9
2026-01-09,ADV007,57.6,32.3,122347,63.3,52.1
2026-01-09,ADV008,96.7,18.5,154376,73.2,39.9
2026-01-09,ADV009,40.7,72.6,130171,96.2,35.2
2026-01-09,ADV010,87.4,82.7,103634,81.8,53.6
2026-01-09,ADV011,80.0,28.8,157729,69.8,89.7
2026-01-09,ADV012,69.4,69.0,3705,80.4,49.1
2026-01-09,ADV013,89.1,44.4,151372,97.8,52.7
2026-01-09,ADV014,94.8,28.9,54900,68.7,67.1
2026-01-09,ADV015,51.1,66.3,84444,75.1,75.3
2026-01-09,ADV016,73.0,20.9,131005,63.3,86.6
2026-01-09,ADV017,74.2,48.8,124563,93.8,67.7
2026-01-09,ADV018,67.5,34.4,31169,85.2,46.6
2026-01-09,ADV019,92.4,32.0,151909,63.9,65.6
2026-01-09,ADV020,95.6,77.5,89265,71.5,40.3
2026-01-09,ADV021,85.6,59.1,56663,65.6,44.2
2026-01-09,ADV022,65.8,31.3,168492,90.1,36.1
2026-01-09,ADV023,90.7,79.3,93462,72.1,55.1
2026-01-09,ADV024,63.7,47.0,94281,92.3,12.7
2026-01-09,ADV025,58.0,61.6,30627,92.2,83.2
2026-01-09,ADV026,72.7,37.8,147572,70.6,55.6
2026-01-09,ADV027,43.4,64.3,165189,78.8,83.7
2026-01-09,ADV028,87.6,81.3,13182,94.2,72.0
2026-01-09,ADV029,63.8,54.0,50707,95.9,52.0
2026-01-09,ADV030,96.4,52.3,31187,83.9,32.8
2026-01-09,ADV031,66.5,56.3,181903,95.5,32.8
2026-01-09,ADV032,54.2,64.6,50584,70.1,8.0
2026-01-09,ADV033,47.9,70.6,33160,98.4,88.8
2026-01-09,ADV034,90.4,69.4,155743,92.0,30.6
2026-01-09,ADV035,70.4,62.7,171326,84.2,91.2
2026-01-09,ADV036,51.6,25.5,55211,65.5,67.6
2026-01-10,ADV001,46.4,66.3,105567,85.5,48.6
2026-01-10,ADV002,73.4,32.5,45459,97.1,77.7
2026-01-10,ADV003,40.8,29.8,84537,78.9,52.5
2026-01-10,ADV004,51.5,76.0,94774,77.4,52.2
2026-01-10,ADV005,63.8,36.2,141332,64.4,20.4
2026-01-10,ADV006,46.9,75.3,27494,98.7,51.0
2026-01-10,ADV007,46.8,75.9,76958,85.2,15.2
2026-01-10,ADV008,75.8,39.6,46332,87.4,31.8
2026-01-10,ADV009,50.9,36.6,66517,96.5,25.8
2026-01-10,ADV010,64.1,41.3,112145,65.6,77.7
2026-01-10,ADV011,85.2,69.3,171932,79.3,90.0
2026-01-10,ADV012,42.2,76.6,25545,96.2,15.4
2026-01-10,ADV013,41.6,56.0,140377,93.1,38.2
2026-01-10,ADV014,77.2,54.7,91206,91.6,56.2
2026-01-10,ADV015,54.5,59.1,179956,67.5,92.3
2026-01-10,ADV016,90.3,60.4,43228,71.6,68.0
2026-01-10,ADV017,64.8,29.2,90363,64.4,24.8
2026-01-10,ADV018,59.1,40.1,90225,96.2,11.1
2026-01-10,ADV019,49.7,45.6,59638,66.4,51.5
2026-01-10,ADV020,95.8,34.8,71424,65.6,64.8
2026-01-10,ADV021,88.1,41.8,58542,73.1,75.7
2026-01-10,ADV022,55.1,65.3,123346,69.4,11.2
2026-01-10,ADV023,48.6,35.4,36233,93.5,63.3
2026-01-10,ADV024,58.8,69.0,98206,97.7,12.9
2026-01-10,ADV025,95.5,60.4,133414,81.6,20.6
2026-01-10,ADV026,61.1,30.6,176468,94.9,31.5
2026-01-10,ADV027,62.9,24.7,22621,84.5,14.5
2026-01-10,ADV028,45.5,23.5,162621,79.3,87.6
2026-01-10,ADV029,69.7,62.1,50076,74.8,17.0
2026-01-10,ADV030,40.7,18.3,8629,96.0,78.9
2026-01-10,ADV031,81.2,30.1,131801,67.2,73.2
2026-01-10,ADV032,87.2,19.0,40583,97.7,67.2
2026-01-10,ADV033,67.4,63.1,137899,72.7,91.2
2026-01-10,ADV034,63.2,57.4,105716,71.6,61.9
2026-01-10,ADV035,51.8,40.1,85344,83.1,22.1
2026-01-10,ADV036,54.2,43.4,130336,94.6,22.7
2026-01-11,ADV001,73.6,28.2,60682,63.8,73.2
2026-01-11,ADV002,46.6,54.7,136835,85.0,22.3
2026-01-11,ADV003,57.7,42.8,131283,93.6,91.4
2026-01-11,ADV004,52.1,48.9,2301,89.8,10.9
2026-01-11,ADV005,78.1,53.6,184043,83.2,12.6
2026-01-11,ADV006,87.8,67.5,103028,87.2,81.7
2026-01-11,ADV007,49.1,33.0,85099,83.5,33.9
2026-01-11,ADV008,74.5,64.1,100704,79.1,68.0
2026-01-11,ADV009,89.5,44.3,8210,79.5,67.9
2026-01-11,ADV010,92.4,51.7,70673,76.1,75.2
2026-01-11,ADV011,53.9,56.3,114864,63.3,91.1
2026-01-11,ADV012,59.3,55.5,39015,70.9,16.0
2026-01-11,ADV013,45.9,38.3,58180,70.2,83.5
2026-01-11,ADV014,57.8,20.0,106863,64.4,74.9
2026-01-11,ADV015,91.2,28.8,158995,88.3,31.8
2026-01-11,ADV016,80.0,20.3,167402,75.8,77.0
2026-01-11,ADV017,50.0,35.8,112199,64.2,39.4
2026-01-11,ADV018,92.6,40.1,64690,78.8,11.5
2026-01-11,ADV019,50.9,82.5,40504,90.6,40.0
2026-01-11,ADV020,79.0,79.3,129012,88.0,45.6
2026-01-11,ADV021,59.5,56.6,68931,84.5,85.5
2026-01-11,ADV022,71.1,51.0,11326,90.0,70.2
2026-01-11,ADV023,47.9,20.0,5783,67.0,24.3
2026-01-11,ADV024,45.1,26.3,75696,76.6,35.2
2026-01-11,ADV025,61.4,42.1,89878,83.3,9.4
2026-01-11,ADV026,89.3,82.4,122442,76.1,26.4
2026-01-11,ADV027,59.7,47.5,179396,65.9,46.6
2026-01-11,ADV028,69.3,51.5,183588,80.5,74.8
2026-01-11,ADV029,60.3,30.0,180217,66.1,76.3
2026-01-11,ADV030,50.5,30.7,11450,64.3,13.8
2026-01-11,ADV031,69.0,18.1,36946,92.8,35.1
2026-01-11,ADV032,70.0,83.1,17147,73.9,68.7
2026-01-11,ADV033,80.6,50.9,149806,84.9,37.2
2026-01-11,ADV034,90.0,71.1,72703,76.6,74.5
2026-01-11,ADV035,62.6,44.2,143070,98.1,61.1
2026-01-11,ADV036,74.9,22.7,68880,85.3,16.3
2026-01-12,ADV001,56.9,77.3,25936,67.9,91.4
2026-01-12,ADV002,82.1,33.2,135542,63.5,78.6
2026-01-12,ADV003,50.7,77.5,20228,73.8,74.4
2026-01-12,ADV004,81.8,70.7,153358,68.3,71.9
2026-01-12,ADV005,67.1,35.0,119173,87.8,42.4
2026-01-12,ADV006,79.6,43.7,115131,67.0,74.2
2026-01-12,ADV007,59.5,27.1,166153,71.8,75.6
2026-01-12,ADV008,72.2,82.6,5535,65.4,38.6
2026-01-12,ADV009,71.4,41.7,172678,93.0,44.8
2026-01-12,ADV010,73.1,67.1,63765,85.8,31.4
2026-01-12,ADV011,60.4,25.5,162017,78.6,8.9
2026-01-12,ADV012,81.4,24.1,151181,68.9,70.9
2026-01-12,ADV013,95.1,59.2,2338,93.6,84.7
2026-01-12,ADV014,93.2,23.1,3383,87.6,29.8
2026-01-12,ADV015,45.2,73.3,64778,94.3,50.4
2026-01-12,ADV016,75.6,36.5,63845,64.4,72.1
2026-01-12,ADV017,47.1,78.7,50499,63.9,86.6
2026-01-12,ADV018,96.9,58.4,148984,67.6,68.6
2026-01-12,ADV019,67.5,22.2,48578,73.1,17.8
2026-01-12,ADV020,79.3,35.0,11763,87.4,33.7
2026-01-12,ADV021,84.7,61.4,138633,94.4,68.1
2026-01-12,ADV022,64.0,43.3,163277,97.0,75.1
2026-01-12,ADV023,90.9,20.2,84239,94.2,82.1
2026-01-12,ADV024,46.8,26.0,36715,94.5,51.9
2026-01-12,ADV025,58.7,59.1,62938,71.2,41.6
2026-01-12,ADV026,57.6,18.3,159050,96.2,22.9
2026-01-12,ADV027,61.5,35.0,26137,65.4,86.2
2026-01-12,ADV028,64.6,40.9,178251,87.8,72.4
2026-01-12,ADV029,63.9,33.6,43399,63.7,74.7
2026-01-12,ADV030,74.8,31.0,166006,70.4,90.3
2026-01-12,ADV031,72.7,63.8,155101,88.6,39.8
2026-01-12,ADV032,64.7,48.8,56896,92.7,36.9
2026-01-12,ADV033,84.5,32.9,181892,88.7,78.6
2026-01-12,ADV034,43.0,67.7,137341,79.5,37.4
2026-01-12,ADV035,45.7,76.2,73413,68.7,84.1
2026-01-12,ADV036,62.4,32.0,6143,76.7,92.3
2026-01-13,ADV001,49.2,75.2,145890,79.3,36.9
2026-01-13,ADV002,41.8,70.8,52407,72.3,13.9
2026-01-13,ADV003,72.8,75.0,122559,81.8,44.4
2026-01-13,ADV004,71.1,26.8,126457,91.0,33.3
2026-01-13,ADV005,80.9,37.3,156931,78.6,30.5
2026-01-13,ADV006,52.8,52.1,83951,92.5,40.5
2026-01-13,ADV007,78.2,82.7,13802,66.7,88.6
2026-01-13,ADV008,52.1,80.1,92288,77.2,90.4
2026-01-13,ADV009,58.7,54.0,12012,97.2,38.4
2026-01-13,ADV010,86.7,63.8,111465,82.6,73.1
2026-01-13,ADV011,87.5,74.6,33041,78.3,73.4
2026-01-13,ADV012,47.9,26.8,24117,84.1,38.5
2026-01-13,ADV013,76.0,40.2,56671,81.5,31.7
2026-01-13,ADV014,73.8,68.9,106329,70.2,87.7
2026-01-13,ADV015,72.6,29.4,151206,91.8,86.3
2026-01-13,ADV016,89.7,58.0,35341,94.0,73.9
2026-01-13,ADV017,84.6,64.4,13521,78.9,40.4
